Company Name,Index,CALENDAR_YEAR,CALENDAR_QTR,USD_Value,Local_Currency,VAL_UNIT,Local_Value
Cirrus Logic,Operating Income,2023,Q1,-62.84,USD,Million,-62.84
Cirrus Logic,Revenue,2023,Q1,372.82,USD,Million,372.82
Cirrus Logic,Tax Expense,2023,Q1,-4.92,USD,Million,-4.92
Cirrus Logic,Total Asset,2023,Q1,2063.97,USD,Million,2063.97
Cirrus Logic,Cost of Goods Sold,2023,Q2,157.63,USD,Million,157.63
Cirrus Logic,Operating Expense,2023,Q2,141.59,USD,Million,141.59
Cirrus Logic,Operating Income,2023,Q2,17.79,USD,Million,17.79
Cirrus Logic,Revenue,2023,Q2,317.02,USD,Million,317.02
Cirrus Logic,Tax Expense,2023,Q2,7.17,USD,Million,7.17
Cirrus Logic,Total Asset,2023,Q2,2056.59,USD,Million,2056.59
Cirrus Logic,Cost of Goods Sold,2023,Q3,234.47,USD,Million,234.47
Cirrus Logic,Operating Expense,2023,Q3,140.85,USD,Million,140.85
Cirrus Logic,Operating Income,2023,Q3,105.75,USD,Million,105.75
Cirrus Logic,Revenue,2023,Q3,481.06,USD,Million,481.06
Cirrus Logic,Tax Expense,2023,Q3,34,USD,Million,34
Cirrus Logic,Total Asset,2023,Q3,2104.45,USD,Million,2104.45
Cirrus Logic,Cost of Goods Sold,2023,Q4,301.52,USD,Million,301.52
Cirrus Logic,Operating Expense,2023,Q4,149.92,USD,Million,149.92
Cirrus Logic,Operating Income,2023,Q4,167.55,USD,Million,167.55
Cirrus Logic,Revenue,2023,Q4,618.98,USD,Million,618.98
Cirrus Logic,Tax Expense,2023,Q4,33.38,USD,Million,33.38
Cirrus Logic,Total Asset,2023,Q4,2217.11,USD,Million,2217.11
Cirrus Logic,Cost of Goods Sold,2024,Q1,179.2,USD,Million,179.2
Cirrus Logic,Operating Expense,2024,Q1,140.25,USD,Million,140.25
Cirrus Logic,Operating Income,2024,Q1,52.38,USD,Million,52.38
Cirrus Logic,Revenue,2024,Q1,371.83,USD,Million,371.83
Cirrus Logic,Tax Expense,2024,Q1,14.82,USD,Million,14.82
Cirrus Logic,Total Asset,2024,Q1,2231.58,USD,Million,2231.58
Cirrus Logic,Cost of Goods Sold,2024,Q2,185.1,USD,Million,185.1
Cirrus Logic,Operating Expense,2024,Q2,142.13,USD,Million,142.13
Cirrus Logic,Operating Income,2024,Q2,46.79,USD,Million,46.79
Cirrus Logic,Revenue,2024,Q2,374.03,USD,Million,374.03
Cirrus Logic,Tax Expense,2024,Q2,14.51,USD,Million,14.51
Cirrus Logic,Total Asset,2024,Q2,2265.62,USD,Million,2265.62
Cirrus Logic,Cost of Goods Sold,2024,Q3,259.27,USD,Million,259.27
Cirrus Logic,Operating Expense,2024,Q3,150.74,USD,Million,150.74
Cirrus Logic,Operating Income,2024,Q3,131.85,USD,Million,131.85
Cirrus Logic,Revenue,2024,Q3,541.86,USD,Million,541.86
Cirrus Logic,Tax Expense,2024,Q3,37.87,USD,Million,37.87
Cirrus Logic,Total Asset,2024,Q3,2356.14,USD,Million,2356.14
Google,Cost of Goods Sold,2020,Q1,18982,USD,Million,18982
Google,Operating Expense,2020,Q1,33182,USD,Million,33182
Google,Operating Income,2020,Q1,7977,USD,Million,7977
Google,Revenue,2020,Q1,41159,USD,Million,41159
Google,Tax Expense,2020,Q1,921,USD,Million,921
Google,Total Asset,2020,Q1,273403,USD,Million,273403
Google,Cost of Goods Sold,2020,Q2,18553,USD,Million,18553
Google,Operating Expense,2020,Q2,31914,USD,Million,31914
Google,Operating Income,2020,Q2,6383,USD,Million,6383
Google,Revenue,2020,Q2,38297,USD,Million,38297
Google,Tax Expense,2020,Q2,1318,USD,Million,1318
Google,Total Asset,2020,Q2,278492,USD,Million,278492
Google,Cost of Goods Sold,2020,Q3,21117,USD,Million,21117
Google,Operating Expense,2020,Q3,34960,USD,Million,34960
Google,Operating Income,2020,Q3,11213,USD,Million,11213
Google,Revenue,2020,Q3,46173,USD,Million,46173
Google,Tax Expense,2020,Q3,2112,USD,Million,2112
Google,Total Asset,2020,Q3,299243,USD,Million,299243
Google,Cost of Goods Sold,2020,Q4,26080,USD,Million,26080
Google,Operating Expense,2020,Q4,41247,USD,Million,41247
Google,Operating Income,2020,Q4,15651,USD,Million,15651
Google,Revenue,2020,Q4,56898,USD,Million,56898
Google,Tax Expense,2020,Q4,3462,USD,Million,3462
Google,Total Asset,2020,Q4,319616,USD,Million,319616
Google,Cost of Goods Sold,2021,Q1,24103,USD,Million,24103
Google,Operating Expense,2021,Q1,38877,USD,Million,38877
Google,Operating Income,2021,Q1,16437,USD,Million,16437
Google,Revenue,2021,Q1,55314,USD,Million,55314
Google,Tax Expense,2021,Q1,3353,USD,Million,3353
Google,Total Asset,2021,Q1,327095,USD,Million,327095
Google,Cost of Goods Sold,2021,Q2,26227,USD,Million,26227
Google,Operating Expense,2021,Q2,42519,USD,Million,42519
Google,Operating Income,2021,Q2,19361,USD,Million,19361
Google,Revenue,2021,Q2,61880,USD,Million,61880
Google,Tax Expense,2021,Q2,3460,USD,Million,3460
Google,Total Asset,2021,Q2,335387,USD,Million,335387
Google,Cost of Goods Sold,2021,Q3,27621,USD,Million,27621
Google,Operating Expense,2021,Q3,44087,USD,Million,44087
Google,Operating Income,2021,Q3,21031,USD,Million,21031
Google,Revenue,2021,Q3,65118,USD,Million,65118
Google,Tax Expense,2021,Q3,4128,USD,Million,4128
Google,Total Asset,2021,Q3,347403,USD,Million,347403
Google,Cost of Goods Sold,2021,Q4,32988,USD,Million,32988
Google,Operating Expense,2021,Q4,53440,USD,Million,53440
Google,Operating Income,2021,Q4,21885,USD,Million,21885
Google,Revenue,2021,Q4,75325,USD,Million,75325
Google,Tax Expense,2021,Q4,3760,USD,Million,3760
Google,Total Asset,2021,Q4,359268,USD,Million,359268
Google,Cost of Goods Sold,2022,Q1,29599,USD,Million,29599
Google,Operating Expense,2022,Q1,47917,USD,Million,47917
Google,Operating Income,2022,Q1,20094,USD,Million,20094
Google,Revenue,2022,Q1,68011,USD,Million,68011
Google,Tax Expense,2022,Q1,2498,USD,Million,2498
Google,Total Asset,2022,Q1,357096,USD,Million,357096
Google,Cost of Goods Sold,2022,Q2,30104,USD,Million,30104
Google,Operating Expense,2022,Q2,50232,USD,Million,50232
Google,Operating Income,2022,Q2,19453,USD,Million,19453
Google,Revenue,2022,Q2,69685,USD,Million,69685
Google,Tax Expense,2022,Q2,3012,USD,Million,3012
Google,Total Asset,2022,Q2,355185,USD,Million,355185
Google,Cost of Goods Sold,2022,Q3,31158,USD,Million,31158
Google,Operating Expense,2022,Q3,51957,USD,Million,51957
Google,Operating Income,2022,Q3,17135,USD,Million,17135
Google,Revenue,2022,Q3,69092,USD,Million,69092
Google,Tax Expense,2022,Q3,2323,USD,Million,2323
Google,Total Asset,2022,Q3,358255,USD,Million,358255
Google,Cost of Goods Sold,2022,Q4,35342,USD,Million,35342
Google,Operating Expense,2022,Q4,57888,USD,Million,57888
Google,Operating Income,2022,Q4,18160,USD,Million,18160
Google,Revenue,2022,Q4,76048,USD,Million,76048
Google,Tax Expense,2022,Q4,3523,USD,Million,3523
Google,Total Asset,2022,Q4,365264,USD,Million,365264
Google,Cost of Goods Sold,2023,Q1,30612,USD,Million,30612
Google,Operating Expense,2023,Q1,52372,USD,Million,52372
Google,Operating Income,2023,Q1,17415,USD,Million,17415
Google,Revenue,2023,Q1,69787,USD,Million,69787
Google,Tax Expense,2023,Q1,3154,USD,Million,3154
Google,Total Asset,2023,Q1,369491,USD,Million,369491
Google,Cost of Goods Sold,2023,Q2,31916,USD,Million,31916
Google,Operating Expense,2023,Q2,52766,USD,Million,52766
Google,Operating Income,2023,Q2,21838,USD,Million,21838
Google,Revenue,2023,Q2,74604,USD,Million,74604
Google,Tax Expense,2023,Q2,3535,USD,Million,3535
Google,Total Asset,2023,Q2,383044,USD,Million,383044
Google,Cost of Goods Sold,2023,Q3,33229,USD,Million,33229
Google,Operating Expense,2023,Q3,55350,USD,Million,55350
Google,Operating Income,2023,Q3,21343,USD,Million,21343
Google,Revenue,2023,Q3,76693,USD,Million,76693
Google,Tax Expense,2023,Q3,1508,USD,Million,1508
Google,Total Asset,2023,Q3,396711,USD,Million,396711
Google,Cost of Goods Sold,2023,Q4,37575,USD,Million,37575
Google,Operating Expense,2023,Q4,62613,USD,Million,62613
Google,Operating Income,2023,Q4,23697,USD,Million,23697
Google,Revenue,2023,Q4,86310,USD,Million,86310
Google,Tax Expense,2023,Q4,3725,USD,Million,3725
Google,Total Asset,2023,Q4,402392,USD,Million,402392
Google,Cost of Goods Sold,2024,Q1,33712,USD,Million,33712
Google,Operating Expense,2024,Q1,55067,USD,Million,55067
Google,Operating Income,2024,Q1,25472,USD,Million,25472
Google,Revenue,2024,Q1,80539,USD,Million,80539
Google,Tax Expense,2024,Q1,4653,USD,Million,4653
Google,Total Asset,2024,Q1,407350,USD,Million,407350
Google,Cost of Goods Sold,2024,Q2,35507,USD,Million,35507
Google,Operating Expense,2024,Q2,57317,USD,Million,57317
Google,Operating Income,2024,Q2,27425,USD,Million,27425
Google,Revenue,2024,Q2,84742,USD,Million,84742
Google,Tax Expense,2024,Q2,3932,USD,Million,3932
Google,Total Asset,2024,Q2,414770,USD,Million,414770
Google,Cost of Goods Sold,2024,Q3,36474,USD,Million,36474
Google,Operating Expense,2024,Q3,59747,USD,Million,59747
Google,Operating Income,2024,Q3,28521,USD,Million,28521
Google,Revenue,2024,Q3,88268,USD,Million,88268
Google,Tax Expense,2024,Q3,5405,USD,Million,5405
Google,Total Asset,2024,Q3,430266,USD,Million,430266
Himax,Cost of Goods Sold,2020,Q1,142.67,USD,Million,142.67
Himax,Operating Expense,2020,Q1,179.95,USD,Million,179.95
Himax,Operating Income,2020,Q1,4.65,USD,Million,4.65
Himax,Revenue,2020,Q1,184.59,USD,Million,184.59
Himax,Tax Expense,2020,Q1,1.46,USD,Million,1.46
Himax,Total Asset,2020,Q1,858.8,USD,Million,858.8
Himax,Cost of Goods Sold,2020,Q2,147.73,USD,Million,147.73
Himax,Operating Expense,2020,Q2,185.34,USD,Million,185.34
Himax,Operating Income,2020,Q2,1.65,USD,Million,1.65
Himax,Revenue,2020,Q2,186.98,USD,Million,186.98
Himax,Tax Expense,2020,Q2,0.36,USD,Million,0.36
Himax,Total Asset,2020,Q2,872.2,USD,Million,872.2
Himax,Cost of Goods Sold,2020,Q3,186.33,USD,Million,186.33
Himax,Operating Expense,2020,Q3,230.49,USD,Million,230.49
Himax,Operating Income,2020,Q3,9.44,USD,Million,9.44
Himax,Revenue,2020,Q3,239.93,USD,Million,239.93
Himax,Tax Expense,2020,Q3,1.12,USD,Million,1.12
Himax,Total Asset,2020,Q3,826.99,USD,Million,826.99
Himax,Cost of Goods Sold,2020,Q4,189.77,USD,Million,189.77
Himax,Operating Expense,2020,Q4,233.58,USD,Million,233.58
Himax,Operating Income,2020,Q4,42.19,USD,Million,42.19
Himax,Revenue,2020,Q4,275.77,USD,Million,275.77
Himax,Tax Expense,2020,Q4,8.76,USD,Million,8.76
Himax,Total Asset,2020,Q4,909.82,USD,Million,909.82
Himax,Cost of Goods Sold,2021,Q1,184.72,USD,Million,184.72
Himax,Operating Expense,2021,Q1,224.2,USD,Million,224.2
Himax,Operating Income,2021,Q1,84.8,USD,Million,84.8
Himax,Revenue,2021,Q1,309,USD,Million,309
Himax,Tax Expense,2021,Q1,18.7,USD,Million,18.7
Himax,Total Asset,2021,Q1,1021.33,USD,Million,1021.33
Himax,Cost of Goods Sold,2021,Q2,191.66,USD,Million,191.66
Himax,Operating Expense,2021,Q2,231.24,USD,Million,231.24
Himax,Operating Income,2021,Q2,134.03,USD,Million,134.03
Himax,Revenue,2021,Q2,365.26,USD,Million,365.26
Himax,Tax Expense,2021,Q2,24.95,USD,Million,24.95
Himax,Total Asset,2021,Q2,1154.69,USD,Million,1154.69
Himax,Cost of Goods Sold,2021,Q3,204.21,USD,Million,204.21
Himax,Operating Expense,2021,Q3,272.69,USD,Million,272.69
Himax,Operating Income,2021,Q3,148.24,USD,Million,148.24
Himax,Revenue,2021,Q3,420.94,USD,Million,420.94
Himax,Tax Expense,2021,Q3,30.38,USD,Million,30.38
Himax,Total Asset,2021,Q3,1327.9,USD,Million,1327.9
Himax,Cost of Goods Sold,2021,Q4,217.92,USD,Million,217.92
Himax,Operating Expense,2021,Q4,273.94,USD,Million,273.94
Himax,Operating Income,2021,Q4,177.95,USD,Million,177.95
Himax,Revenue,2021,Q4,451.89,USD,Million,451.89
Himax,Tax Expense,2021,Q4,36.62,USD,Million,36.62
Himax,Total Asset,2021,Q4,1603.19,USD,Million,1603.19
Himax,Cost of Goods Sold,2022,Q1,218.92,USD,Million,218.92
Himax,Operating Expense,2022,Q1,270.46,USD,Million,270.46
Himax,Operating Income,2022,Q1,142.35,USD,Million,142.35
Himax,Revenue,2022,Q1,412.81,USD,Million,412.81
Himax,Tax Expense,2022,Q1,30.09,USD,Million,30.09
Himax,Total Asset,2022,Q1,1769.19,USD,Million,1769.19
Himax,Cost of Goods Sold,2022,Q2,176.25,USD,Million,176.25
Himax,Operating Expense,2022,Q2,228.84,USD,Million,228.84
Himax,Operating Income,2022,Q2,83.76,USD,Million,83.76
Himax,Revenue,2022,Q2,312.61,USD,Million,312.61
Himax,Tax Expense,2022,Q2,16.27,USD,Million,16.27
Himax,Total Asset,2022,Q2,1790.83,USD,Million,1790.83
Himax,Cost of Goods Sold,2022,Q3,136.83,USD,Million,136.83
Himax,Operating Expense,2022,Q3,209.69,USD,Million,209.69
Himax,Operating Income,2022,Q3,3.94,USD,Million,3.94
Himax,Revenue,2022,Q3,213.63,USD,Million,213.63
Himax,Tax Expense,2022,Q3,-2.45,USD,Million,-2.45
Himax,Total Asset,2022,Q3,1730.93,USD,Million,1730.93
Himax,Cost of Goods Sold,2022,Q4,182.24,USD,Million,182.24
Himax,Operating Expense,2022,Q4,234.76,USD,Million,234.76
Himax,Operating Income,2022,Q4,27.53,USD,Million,27.53
Himax,Revenue,2022,Q4,262.29,USD,Million,262.29
Himax,Tax Expense,2022,Q4,-2.82,USD,Million,-2.82
Himax,Total Asset,2022,Q4,1701.76,USD,Million,1701.76
Himax,Cost of Goods Sold,2023,Q1,175.61,USD,Million,175.61
Himax,Operating Expense,2023,Q1,226.62,USD,Million,226.62
Himax,Operating Income,2023,Q1,17.58,USD,Million,17.58
Himax,Revenue,2023,Q1,244.2,USD,Million,244.2
Himax,Tax Expense,2023,Q1,2.94,USD,Million,2.94
Himax,Total Asset,2023,Q1,1714.29,USD,Million,1714.29
Himax,Cost of Goods Sold,2023,Q2,183.96,USD,Million,183.96
Himax,Operating Expense,2023,Q2,237.17,USD,Million,237.17
Himax,Operating Income,2023,Q2,-2.14,USD,Million,-2.14
Himax,Revenue,2023,Q2,235.03,USD,Million,235.03
Himax,Tax Expense,2023,Q2,-1.25,USD,Million,-1.25
Himax,Total Asset,2023,Q2,1638.16,USD,Million,1638.16
Himax,Cost of Goods Sold,2023,Q3,163.69,USD,Million,163.69
Himax,Operating Expense,2023,Q3,227.43,USD,Million,227.43
Himax,Operating Income,2023,Q3,11.09,USD,Million,11.09
Himax,Revenue,2023,Q3,238.51,USD,Million,238.51
Himax,Tax Expense,2023,Q3,1.21,USD,Million,1.21
Himax,Total Asset,2023,Q3,1617.73,USD,Million,1617.73
Himax,Cost of Goods Sold,2023,Q4,158.67,USD,Million,158.67
Himax,Operating Expense,2023,Q4,211,USD,Million,211
Himax,Operating Income,2023,Q4,16.68,USD,Million,16.68
Himax,Revenue,2023,Q4,227.68,USD,Million,227.68
Himax,Tax Expense,2023,Q4,-7.93,USD,Million,-7.93
Himax,Total Asset,2023,Q4,1643.4,USD,Million,1643.4
Himax,Cost of Goods Sold,2024,Q1,146.81,USD,Million,146.81
Himax,Operating Expense,2024,Q1,197.52,USD,Million,197.52
Himax,Operating Income,2024,Q1,10.03,USD,Million,10.03
Himax,Revenue,2024,Q1,207.55,USD,Million,207.55
Himax,Tax Expense,2024,Q1,0,USD,Million,0
Himax,Total Asset,2024,Q1,1643.51,USD,Million,1643.51
Himax,Cost of Goods Sold,2024,Q2,163.04,USD,Million,163.04
Himax,Operating Expense,2024,Q2,210.37,USD,Million,210.37
Himax,Operating Income,2024,Q2,29.26,USD,Million,29.26
Himax,Revenue,2024,Q2,239.62,USD,Million,239.62
Himax,Tax Expense,2024,Q2,1.98,USD,Million,1.98
Himax,Total Asset,2024,Q2,1674.87,USD,Million,1674.87
Himax,Cost of Goods Sold,2024,Q3,155.79,USD,Million,155.79
Himax,Operating Expense,2024,Q3,216.55,USD,Million,216.55
Himax,Operating Income,2024,Q3,5.86,USD,Million,5.86
Himax,Revenue,2024,Q3,222.41,USD,Million,222.41
Himax,Tax Expense,2024,Q3,-5.17,USD,Million,-5.17
Himax,Total Asset,2024,Q3,1627.98,USD,Million,1627.98
Intel,Cost of Goods Sold,2020,Q1,7812,USD,Million,7812
Intel,Operating Expense,2020,Q1,4978,USD,Million,4978
Intel,Operating Income,2020,Q1,7038,USD,Million,7038
Intel,Revenue,2020,Q1,19828,USD,Million,19828
Intel,Tax Expense,2020,Q1,953,USD,Million,953
Intel,Total Asset,2020,Q1,147710,USD,Million,147710
Intel,Cost of Goods Sold,2020,Q2,9221,USD,Million,9221
Intel,Operating Expense,2020,Q2,4810,USD,Million,4810
Intel,Operating Income,2020,Q2,5697,USD,Million,5697
Intel,Revenue,2020,Q2,19728,USD,Million,19728
Intel,Tax Expense,2020,Q2,830,USD,Million,830
Intel,Total Asset,2020,Q2,152539,USD,Million,152539
Intel,Cost of Goods Sold,2020,Q3,8592,USD,Million,8592
Intel,Operating Expense,2020,Q3,4682,USD,Million,4682
Intel,Operating Income,2020,Q3,5059,USD,Million,5059
Intel,Revenue,2020,Q3,18333,USD,Million,18333
Intel,Tax Expense,2020,Q3,765,USD,Million,765
Intel,Total Asset,2020,Q3,145261,USD,Million,145261
Intel,Cost of Goods Sold,2020,Q4,8630,USD,Million,8630
Intel,Operating Expense,2020,Q4,5464,USD,Million,5464
Intel,Operating Income,2020,Q4,5884,USD,Million,5884
Intel,Revenue,2020,Q4,19978,USD,Million,19978
Intel,Tax Expense,2020,Q4,1631,USD,Million,1631
Intel,Total Asset,2020,Q4,153091,USD,Million,153091
Intel,Cost of Goods Sold,2021,Q1,8819,USD,Million,8819
Intel,Operating Expense,2021,Q1,7160,USD,Million,7160
Intel,Operating Income,2021,Q1,3694,USD,Million,3694
Intel,Revenue,2021,Q1,19673,USD,Million,19673
Intel,Tax Expense,2021,Q1,545,USD,Million,545
Intel,Total Asset,2021,Q1,150622,USD,Million,150622
Intel,Cost of Goods Sold,2021,Q2,8425,USD,Million,8425
Intel,Operating Expense,2021,Q2,5660,USD,Million,5660
Intel,Operating Income,2021,Q2,5546,USD,Million,5546
Intel,Revenue,2021,Q2,19631,USD,Million,19631
Intel,Tax Expense,2021,Q2,684,USD,Million,684
Intel,Total Asset,2021,Q2,154597,USD,Million,154597
Intel,Cost of Goods Sold,2021,Q3,8446,USD,Million,8446
Intel,Operating Expense,2021,Q3,5519,USD,Million,5519
Intel,Operating Income,2021,Q3,5227,USD,Million,5227
Intel,Revenue,2021,Q3,19192,USD,Million,19192
Intel,Tax Expense,2021,Q3,35,USD,Million,35
Intel,Total Asset,2021,Q3,167962,USD,Million,167962
Intel,Cost of Goods Sold,2021,Q4,9519,USD,Million,9519
Intel,Operating Expense,2021,Q4,6020,USD,Million,6020
Intel,Operating Income,2021,Q4,4989,USD,Million,4989
Intel,Revenue,2021,Q4,20528,USD,Million,20528
Intel,Tax Expense,2021,Q4,571,USD,Million,571
Intel,Total Asset,2021,Q4,168406,USD,Million,168406
Intel,Cost of Goods Sold,2022,Q1,9109,USD,Million,9109
Intel,Operating Expense,2022,Q1,4903,USD,Million,4903
Intel,Operating Income,2022,Q1,4341,USD,Million,4341
Intel,Revenue,2022,Q1,18353,USD,Million,18353
Intel,Tax Expense,2022,Q1,1548,USD,Million,1548
Intel,Total Asset,2022,Q1,176356,USD,Million,176356
Intel,Cost of Goods Sold,2022,Q2,9734,USD,Million,9734
Intel,Operating Expense,2022,Q2,6287,USD,Million,6287
Intel,Operating Income,2022,Q2,-700,USD,Million,-700
Intel,Revenue,2022,Q2,15321,USD,Million,15321
Intel,Tax Expense,2022,Q2,-455,USD,Million,-455
Intel,Total Asset,2022,Q2,170418,USD,Million,170418
Intel,Cost of Goods Sold,2022,Q3,8803,USD,Million,8803
Intel,Operating Expense,2022,Q3,6710,USD,Million,6710
Intel,Operating Income,2022,Q3,-175,USD,Million,-175
Intel,Revenue,2022,Q3,15338,USD,Million,15338
Intel,Tax Expense,2022,Q3,-1207,USD,Million,-1207
Intel,Total Asset,2022,Q3,174841,USD,Million,174841
Intel,Cost of Goods Sold,2022,Q4,8542,USD,Million,8542
Intel,Operating Expense,2022,Q4,6632,USD,Million,6632
Intel,Operating Income,2022,Q4,-1132,USD,Million,-1132
Intel,Revenue,2022,Q4,14042,USD,Million,14042
Intel,Tax Expense,2022,Q4,-135,USD,Million,-135
Intel,Total Asset,2022,Q4,182103,USD,Million,182103
Intel,Cost of Goods Sold,2023,Q1,7707,USD,Million,7707
Intel,Operating Expense,2023,Q1,5476,USD,Million,5476
Intel,Operating Income,2023,Q1,-1468,USD,Million,-1468
Intel,Revenue,2023,Q1,11715,USD,Million,11715
Intel,Tax Expense,2023,Q1,1610,USD,Million,1610
Intel,Total Asset,2023,Q1,185303,USD,Million,185303
Intel,Cost of Goods Sold,2023,Q2,8311,USD,Million,8311
Intel,Operating Expense,2023,Q2,5654,USD,Million,5654
Intel,Operating Income,2023,Q2,-1016,USD,Million,-1016
Intel,Revenue,2023,Q2,12949,USD,Million,12949
Intel,Tax Expense,2023,Q2,-2289,USD,Million,-2289
Intel,Total Asset,2023,Q2,185629,USD,Million,185629
Intel,Cost of Goods Sold,2023,Q3,8140,USD,Million,8140
Intel,Operating Expense,2023,Q3,6026,USD,Million,6026
Intel,Operating Income,2023,Q3,-8,USD,Million,-8
Intel,Revenue,2023,Q3,14158,USD,Million,14158
Intel,Tax Expense,2023,Q3,-362,USD,Million,-362
Intel,Total Asset,2023,Q3,188837,USD,Million,188837
Intel,Cost of Goods Sold,2023,Q4,8359,USD,Million,8359
Intel,Operating Expense,2023,Q4,4462,USD,Million,4462
Intel,Operating Income,2023,Q4,2585,USD,Million,2585
Intel,Revenue,2023,Q4,15406,USD,Million,15406
Intel,Tax Expense,2023,Q4,128,USD,Million,128
Intel,Total Asset,2023,Q4,191572,USD,Million,191572
Intel,Cost of Goods Sold,2024,Q1,7507,USD,Million,7507
Intel,Operating Expense,2024,Q1,6286,USD,Million,6286
Intel,Operating Income,2024,Q1,-1069,USD,Million,-1069
Intel,Revenue,2024,Q1,12724,USD,Million,12724
Intel,Tax Expense,2024,Q1,-282,USD,Million,-282
Intel,Total Asset,2024,Q1,192733,USD,Million,192733
Intel,Cost of Goods Sold,2024,Q2,8286,USD,Million,8286
Intel,Operating Expense,2024,Q2,6511,USD,Million,6511
Intel,Operating Income,2024,Q2,-1964,USD,Million,-1964
Intel,Revenue,2024,Q2,12833,USD,Million,12833
Intel,Tax Expense,2024,Q2,-350,USD,Million,-350
Intel,Total Asset,2024,Q2,206205,USD,Million,206205
Intel,Cost of Goods Sold,2024,Q3,11287,USD,Million,11287
Intel,Operating Expense,2024,Q3,11054,USD,Million,11054
Intel,Operating Income,2024,Q3,-9057,USD,Million,-9057
Intel,Revenue,2024,Q3,13284,USD,Million,13284
Intel,Tax Expense,2024,Q3,7903,USD,Million,7903
Intel,Total Asset,2024,Q3,193542,USD,Million,193542
KLA,Cost of Goods Sold,2020,Q1,590.16,USD,Million,590.16
KLA,Operating Expense,2020,Q1,657.84,USD,Million,657.84
KLA,Operating Income,2020,Q1,175.96,USD,Million,175.96
KLA,Revenue,2020,Q1,1423.96,USD,Million,1423.96
KLA,Tax Expense,2020,Q1,37.19,USD,Million,37.19
KLA,Total Asset,2020,Q1,8845.95,USD,Million,8845.95
KLA,Cost of Goods Sold,2020,Q2,621.54,USD,Million,621.54
KLA,Operating Expense,2020,Q2,384.89,USD,Million,384.89
KLA,Operating Income,2020,Q2,453.16,USD,Million,453.16
KLA,Revenue,2020,Q2,1459.59,USD,Million,1459.59
KLA,Tax Expense,2020,Q2,-5.25,USD,Million,-5.25
KLA,Total Asset,2020,Q2,9279.96,USD,Million,9279.96
KLA,Cost of Goods Sold,2020,Q3,620.56,USD,Million,620.56
KLA,Operating Expense,2020,Q3,391.67,USD,Million,391.67
KLA,Operating Income,2020,Q3,526.39,USD,Million,526.39
KLA,Revenue,2020,Q3,1538.62,USD,Million,1538.62
KLA,Tax Expense,2020,Q3,63.66,USD,Million,63.66
KLA,Total Asset,2020,Q3,9320.1,USD,Million,9320.1
KLA,Cost of Goods Sold,2020,Q4,669.73,USD,Million,669.73
KLA,Operating Expense,2020,Q4,410.97,USD,Million,410.97
KLA,Operating Income,2020,Q4,570.16,USD,Million,570.16
KLA,Revenue,2020,Q4,1650.87,USD,Million,1650.87
KLA,Tax Expense,2020,Q4,70.42,USD,Million,70.42
KLA,Total Asset,2020,Q4,9814.64,USD,Million,9814.64
KLA,Cost of Goods Sold,2021,Q1,709.63,USD,Million,709.63
KLA,Operating Expense,2021,Q1,422,USD,Million,422
KLA,Operating Income,2021,Q1,672.15,USD,Million,672.15
KLA,Revenue,2021,Q1,1803.77,USD,Million,1803.77
KLA,Tax Expense,2021,Q1,73.23,USD,Million,73.23
KLA,Total Asset,2021,Q1,9939.24,USD,Million,9939.24
KLA,Cost of Goods Sold,2021,Q2,772.24,USD,Million,772.24
KLA,Operating Expense,2021,Q2,433.45,USD,Million,433.45
KLA,Operating Income,2021,Q2,719.78,USD,Million,719.78
KLA,Revenue,2021,Q2,1925.47,USD,Million,1925.47
KLA,Tax Expense,2021,Q2,75.78,USD,Million,75.78
KLA,Total Asset,2021,Q2,10271.12,USD,Million,10271.12
KLA,Cost of Goods Sold,2021,Q3,813.62,USD,Million,813.62
KLA,Operating Expense,2021,Q3,451.41,USD,Million,451.41
KLA,Operating Income,2021,Q3,818.8,USD,Million,818.8
KLA,Revenue,2021,Q3,2083.84,USD,Million,2083.84
KLA,Tax Expense,2021,Q3,-302.14,USD,Million,-302.14
KLA,Total Asset,2021,Q3,11146.48,USD,Million,11146.48
KLA,Cost of Goods Sold,2021,Q4,908.16,USD,Million,908.16
KLA,Operating Expense,2021,Q4,478.51,USD,Million,478.51
KLA,Operating Income,2021,Q4,965.96,USD,Million,965.96
KLA,Revenue,2021,Q4,2352.63,USD,Million,2352.63
KLA,Tax Expense,2021,Q4,209.39,USD,Million,209.39
KLA,Total Asset,2021,Q4,11680.24,USD,Million,11680.24
KLA,Cost of Goods Sold,2022,Q1,892.09,USD,Million,892.09
KLA,Operating Expense,2022,Q1,501.68,USD,Million,501.68
KLA,Operating Income,2022,Q1,894.91,USD,Million,894.91
KLA,Revenue,2022,Q1,2288.68,USD,Million,2288.68
KLA,Tax Expense,2022,Q1,115.62,USD,Million,115.62
KLA,Total Asset,2022,Q1,12017.81,USD,Million,12017.81
KLA,Cost of Goods Sold,2022,Q2,978.56,USD,Million,978.56
KLA,Operating Expense,2022,Q2,533.66,USD,Million,533.66
KLA,Operating Income,2022,Q2,974.52,USD,Million,974.52
KLA,Revenue,2022,Q2,2486.74,USD,Million,2486.74
KLA,Tax Expense,2022,Q2,144.3,USD,Million,144.3
KLA,Total Asset,2022,Q2,12597.09,USD,Million,12597.09
KLA,Cost of Goods Sold,2022,Q3,1041.23,USD,Million,1041.23
KLA,Operating Expense,2022,Q3,572.5,USD,Million,572.5
